location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Finland;2020-06;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.733333333;"3884167;6770334;8199025;2102404;3884167;6770334;8199025;2102404;6770334;8199025;2102404;3884167;6770334;8199025;2102404;6770334;8199025;2102404;3884167";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-11;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530;9683540;2102001;988221";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-03;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0.516129032;";112356;9683540;112356;9683540;2102001;112356;9683540;2102001;988221";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-05;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;2633530;3438892;112356;112356;9683540;2102001;988221;2633530;3438892;112356;3438892";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-04;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"7415880;2292730;7415880;2292730;4875565";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-03;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0.64516129;";7415880;7415880;2292730";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-06;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;2633530;3438892;112356;3438892;112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-07;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530;112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530;9683540";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-04;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;112356;9683540;2102001;988221;2633530;112356;9683540;2102001;988221;2633530;3438892;112356;9683540;2102001;988221;2633530;3438892;112356";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-07;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;"3884167;6770334;8199025;2102404;6770334;8199025;2102404;3884167";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-08;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530;9683540";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-09;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530;9683540";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-10;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;1;"112356;9683540;2102001;988221;2633530;3438892;112356;3438892;2633530;9683540";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-03;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.483870968;";3884167;3884167;6770334;3884167;6770334;8199025";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-08;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.903225806;"3884167;6770334;8199025;2102404;6770334;8199025;2102404;3884167;3884167;6770334;8199025;2102404;6770334;8199025;2102404;3884167;9755361";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-06;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"7415880;2292730;4875565;2292730;7415880;1039534";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-07;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"7415880;2292730;4875565;2292730;7415880;1039534;7415880;2292730;4875565;2292730;7415880;1039534;1039534";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-08;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"7415880;2292730;4875565;2292730;7415880;1039534;1039534";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-09;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"7415880;2292730;4875565;2292730;7415880;1039534;1039534";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-10;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"7415880;2292730;4875565;2292730;7415880;1039534;1039534";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-04;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3884167;6770334;8199025";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-05;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"3884167;6770334;8199025;3884167;6770334;8199025;2102404";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-03;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0.387096774;";6770334";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-04;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;6770334;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-05;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;1;6770334;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-06;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0.466666667;"6770334;6770334;6770334";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-07;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"6770334;6770334";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-08;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"6770334;6770334";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-09;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"6770334;6770334";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Finland;2020-10;Proportion of a month in which a government implemented policy requiring people to quarantine in a government facility in response to COVID-19;0;"6770334;6770334";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
